time,trend,seasonal,residual,time_series
2012-05-01,48.87499999999999,-11.39318051355287,61.51818051355288,99.0
2012-06-01,46.291666666666664,-26.362266535058247,-15.929400131608418,4.0
2012-07-01,50.91666666666666,-43.68532181059588,-6.731344856070777,0.5
2012-08-01,54.79166666666666,-39.061233268929215,-6.730433397737443,9.0
2012-09-01,61.62499999999999,17.851174325156812,-53.476174325156805,26.0
2012-10-01,68.16666666666666,43.24324421762993,30.590089115703414,142.0
2012-11-01,68.66666666666666,42.67523346494175,18.658099868391595,130.0
2012-12-01,68.16666666666666,16.494991529457884,-31.66165819612454,53.0
2013-01-01,68.22916666666664,13.72536787354391,21.045465459789447,103.0
2013-02-01,68.12499999999999,-5.49600309419803,-23.628996905801955,39.0
2013-03-01,67.70833333333333,-12.15393320172491,84.44559986839158,140.0
2013-04-01,63.58333333333332,4.161927013328851,15.254739653337827,83.0
2013-05-01,56.74999999999999,-11.39318051355287,44.64318051355288,90.0
2013-06-01,57.08333333333332,-26.362266535058247,-29.721066798275075,1.0
2013-07-01,60.58333333333333,-43.68532181059588,-11.898011522737448,5.0
2013-08-01,65.75,-39.061233268929215,-24.688766731070785,2.0
2013-09-01,66.04166666666667,17.851174325156812,-60.89284099182348,23.0
2013-10-01,58.25,43.24324421762993,-55.49324421762993,46.0
2013-11-01,52.083333333333336,42.67523346494175,-32.75856679827508,62.0
2013-12-01,50.95833333333333,16.494991529457884,61.54667513720879,129.0
2014-01-01,52.58333333333332,13.72536787354391,44.69129879312277,111.0
2014-02-01,52.916666666666664,-5.49600309419803,107.57933642753137,155.0
2014-03-01,55.916666666666664,-12.15393320172491,-12.762733464941753,31.0
2014-04-01,61.87499999999999,4.161927013328851,-61.03692701332884,5.0
2014-05-01,73.45833333333333,-11.39318051355287,-42.06515281978046,20.0
2014-06-01,83.95833333333331,-26.362266535058247,-13.596066798275068,44.0
2014-07-01,85.54583333333333,-43.68532181059588,-40.860511522737454,1.0
2014-08-01,82.88333333333333,-39.061233268929215,-29.82210006440411,14.0
2014-09-01,81.14166666666667,17.851174325156812,-15.992840991823478,83.0
2014-10-01,82.49166666666666,43.24324421762993,3.265089115703411,129.0
2014-11-01,84.29999999999998,42.67523346494175,130.02476653505826,257.0
2014-12-01,84.48333333333332,16.494991529457884,85.0216751372088,186.0
2015-01-01,84.0708333333333,13.72536787354391,-5.6962012068772125,92.1
2015-02-01,83.8333333333333,-5.49600309419803,31.66266976086473,110.0
2015-03-01,80.49166666666665,-12.15393320172491,-34.13773346494173,34.2
2015-04-01,74.43333333333332,4.161927013328851,-44.39526034666217,34.2
2015-05-01,62.40416666666668,-11.39318051355287,-16.81098615311381,34.2
2015-06-01,46.75833333333334,-26.362266535058247,13.80393320172491,34.2
2015-07-01,37.625,-43.68532181059588,6.960321810595879,0.9
2015-08-01,31.74583333333333,-39.061233268929215,15.715399935595883,8.4
2015-09-01,28.779166666666665,17.851174325156812,-38.230340991823475,8.4
2015-10-01,28.020833333333336,43.24324421762993,-13.064077550963262,58.2
2015-11-01,25.812500000000004,42.67523346494175,-29.38773346494175,39.1
2015-12-01,23.604166666666664,16.494991529457884,-11.69915819612455,28.4
2016-01-01,22.83333333333333,13.72536787354391,-6.058701206877238,30.5
2016-02-01,22.92083333333333,-5.49600309419803,13.0751697608647,30.5
2016-03-01,22.429166666666664,-12.15393320172491,32.22476653505825,42.5
2016-04-01,19.862499999999997,4.161927013328851,-16.32442701332885,7.7
2016-05-01,16.016666666666666,-11.39318051355287,3.076513846886204,7.7
2016-06-01,14.191666666666666,-26.362266535058247,19.87059986839158,7.7
2016-07-01,13.504166666666666,-43.68532181059588,39.081155143929216,8.9
2016-08-01,12.595833333333331,-39.061233268929215,28.965399935595883,2.5
2016-09-01,13.075,17.851174325156812,-28.42617432515681,2.5
2016-10-01,15.408333333333333,43.24324421762993,-56.15157755096326,2.5
2016-11-01,18.075000000000003,42.67523346494175,-58.25023346494175,2.5
2016-12-01,19.162499999999998,16.494991529457884,-14.457491529457883,21.2
2017-01-01,18.583333333333332,13.72536787354391,-11.108701206877242,21.2
2017-02-01,18.17083333333333,-5.49600309419803,5.325169760864699,18.0
2017-03-01,19.57083333333333,-12.15393320172491,59.083099868391585,66.5
2017-04-01,22.529166666666665,4.161927013328851,13.008906320004487,39.7
2017-05-01,24.508333333333336,-11.39318051355287,26.584847180219537,39.7
